Id,Predicted
0,210655.193359375
1,304216.1142578125
2,132552.0655517578
3,324673.61474609375
4,351004.4560546875
5,219951.748046875
6,299442.97595214844
7,230306.1328125
8,397008.9465332031
9,351285.89794921875
10,247882.66967773438
11,316942.01171875
12,478010.9552001953
13,549187.0435180664
14,120141.3646850586
15,252213.85498046875
16,430936.1455078125
17,178909.875
18,226756.2705078125
19,151061.19140625
20,139816.9375
21,338706.9189453125
22,176292.6967163086
23,218676.615234375
24,132752.490234375
25,396480.81689453125
26,205792.5185546875
27,305075.0225830078
28,278657.044921875
29,250577.45681762695
30,155932.9599609375
31,170677.49084472656
32,221413.9561767578
33,535883.9116210938
34,220222.22393798828
35,112088.66088867188
36,290202.5478515625
37,287852.958984375
38,309670.5498046875
39,170722.17059326172
40,290305.19720458984
41,409935.22705078125
42,236224.7265625
43,136780.439453125
44,366106.91497802734
45,382867.8369140625
46,153329.86779785156
47,171719.53125
48,201086.69775390625
49,340528.8205566406
50,224756.90478515625
51,545669.1459960938
52,307858.20849609375
53,124653.2392578125
54,443282.4755859375
55,178599.66357421875
56,299789.8998413086
57,470292.0710449219
58,242833.3984375
59,322559.779296875
60,298786.12890625
61,553427.31640625
62,323576.2647705078
63,171733.80078125
64,322084.54833984375
65,190141.150390625
66,324468.7053222656
67,181611.5478515625
68,169173.12196350098
69,352310.98828125
70,188888.73583984375
71,288680.888671875
72,422814.638671875
73,158787.5703125
74,306458.52209472656
75,536434.5866699219
76,222780.517578125
77,297470.10205078125
78,230826.59765625
79,129276.40380859375
80,294436.23193359375
81,406595.75537109375
82,420110.57861328125
83,145178.76457214355
84,202610.82763671875
85,211403.51171875
86,267184.7367553711
87,338986.0625
88,255791.10498046875
89,155154.59912109375
90,276710.6770019531
91,124418.72973632812
92,551152.529296875
93,105398.15234375
94,146868.3193359375
95,228431.9296875
96,251691.9345703125
97,425349.4375
98,347729.5915527344
99,459521.31103515625
100,115911.10717773438
101,293337.3471984863
102,172397.01953125
103,340367.41815185547
104,412685.92041015625
105,194391.732421875
106,371992.28515625
107,300283.283203125
108,296829.33984375
109,199648.1563720703
110,314060.9228515625
111,212400.0537109375
112,326788.337890625
113,257409.16284179688
114,104595.453125
115,357121.1806640625
116,170382.95849609375
117,343062.55859375
118,281613.9052734375
119,197331.75
120,317239.3740234375
121,168299.05224609375
122,99658.8890991211
123,211216.74072265625
124,466341.35009765625
125,131012.60632324219
126,287941.4846191406
127,342577.8515625
128,293680.1276855469
129,396800.625
130,214787.68920898438
131,174947.431640625
132,337621.5808105469
133,189378.501953125
134,389958.10546875
135,92283.720703125
136,274810.7244873047
137,198075.46484375
138,246666.85690307617
139,345982.32373046875
140,522424.1345214844
141,209318.27033996582
142,192671.55712890625
143,221645.03295898438
144,119552.52305603027
145,296527.2497558594
146,471356.8212890625
147,566397.8009033203
148,127804.68762207031
149,218778.78515625
150,184628.30346679688
151,213719.4580078125
152,376089.1691894531
153,256138.12426757812
154,504656.205078125
155,162891.8096923828
156,226033.25390625
157,278790.1571044922
158,318887.958984375
159,216329.03076171875
160,179234.6729736328
161,236434.0966796875
162,194717.2573852539
163,294515.92041015625
164,257927.75390625
165,389798.115234375
166,331781.9384765625
167,366560.8778076172
168,296908.7138671875
169,183174.951171875
170,116534.16137695312
171,340423.0908203125
172,302215.396484375
173,177842.17529296875
174,365935.890625
175,277236.4737854004
176,178125.77389526367
177,352253.63708496094
178,477190.5595703125
179,428231.36810302734
180,195919.212890625
181,163977.84130859375
182,290803.3643798828
183,227585.9560546875
184,283125.40283203125
185,342551.30615234375
186,201973.99926757812
187,181127.6875
188,111494.3671875
189,334607.3798828125
190,263042.94873046875
191,240663.3680419922
192,190795.25756835938
193,288176.12939453125
194,192708.4658203125
195,404130.734375
196,583766.015625
197,335199.1838378906
198,224958.65954589844
199,507970.2470703125
200,277532.869140625
201,302167.6413574219
202,293039.51904296875
203,287530.7404785156
204,384827.07470703125
205,264417.5419921875
206,195863.2635498047
207,234430.08984375
208,151903.7127685547
209,165844.52433776855
210,217564.69290161133
211,303075.4033203125
212,188491.07122802734
213,215459.83447265625
214,144645.05264282227
215,214501.84130859375
216,545550.4637451172
217,606376.8525390625
218,153865.88848876953
219,271503.146484375
220,276325.4264831543
221,394669.5107421875
222,443414.70751953125
223,327531.6666870117
224,409195.8212890625
225,145147.12890625
226,97212.12890625
227,292171.91815185547
228,226493.06689453125
229,205134.9091796875
230,305029.033203125
231,199114.99633789062
232,194743.212890625
233,318035.83984375
234,738680.2124023438
235,227748.369140625
236,455714.9011230469
237,236324.1775817871
238,183604.43798828125
239,304420.5171508789
240,177939.8490600586
241,358220.4133300781
242,267766.484375
243,579484.2138671875
244,304518.63134765625
245,183934.1708984375
246,466029.755859375
247,280778.6904296875
248,326668.72265625
249,148362.9541015625
250,234852.1541748047
251,149589.77856445312
252,507088.060546875
253,407445.88134765625
254,235625.55859375
255,505773.5693359375
256,175641.580078125
257,314308.173828125
258,343323.1658935547
259,325125.90625
260,298815.12548828125
261,224151.26171875
262,127424.87915039062
263,376168.9108886719
264,212145.306640625
265,423600.87109375
266,336616.6203613281
267,275339.126953125
268,222645.6826171875
269,309997.37109375
270,745324.751953125
271,182129.453125
272,607174.541015625
273,334274.4641113281
274,511068.9697265625
275,831641.4272460938
276,160689.8818359375
277,233642.17529296875
278,155001.46551513672
279,212907.32421875
280,198368.091796875
281,312785.76861572266
282,328937.3623046875
283,287168.90185546875
284,403620.4638671875
285,220230.2431640625
286,116688.796875
287,230887.09375
288,125412.99145507812
289,276158.8857421875
290,535930.5419921875
291,326066.4761352539
292,265857.02770996094
293,250679.26025390625
294,186718.2841796875
295,324757.169921875
296,190297.01171875
297,307462.654296875
298,198816.861328125
299,294896.0875854492
300,347036.185546875
301,321810.7137451172
302,194399.72998046875
303,155635.36889648438
304,182919.46484375
305,178159.5390625
306,232428.05212402344
307,303260.4931640625
308,217636.48828125
309,400493.564453125
310,280491.80712890625
311,121361.38482666016
312,346973.10546875
313,370956.68438720703
314,227264.6781616211
315,301257.5498046875
316,298009.91650390625
317,247699.42138671875
318,208703.283203125
319,186879.48828125
320,321234.61962890625
321,149254.7841796875
322,460511.48583984375
323,133561.5618133545
324,166775.5535888672
325,212813.0029296875
326,324566.8768310547
327,256017.275390625
328,198569.20770263672
329,405000.375
330,657287.6411132812
331,652050.224609375
332,309253.7404785156
333,269255.11669921875
334,151700.5654296875
335,339298.35693359375
336,198049.5323486328
337,232977.685546875
338,386790.05859375
339,439463.6599121094
340,110810.01171875
341,234164.08630371094
342,219225.068359375
343,331260.62322998047
344,330200.53515625
345,281701.7303466797
346,157548.29077148438
347,293609.3748779297
348,198140.3256225586
349,382554.0623779297
350,202153.90698242188
351,258167.6005859375
352,317405.1357421875
353,177489.400390625
354,435747.29150390625
355,281193.33251953125
356,147963.05712890625
357,195863.451171875
358,274576.51721191406
359,376602.6668701172
360,272504.1723937988
361,195321.77172851562
362,284205.6640625
363,233288.47705078125
364,212957.38037109375
365,249707.1180419922
366,287141.03515625
367,202993.5625
368,162478.84326171875
369,236271.162109375
370,304643.09326171875
371,159431.7890625
372,451443.57177734375
373,240784.1943359375
374,313693.7062988281
375,586443.50390625
376,404576.5173339844
377,204892.4130859375
378,403539.29821777344
379,215618.8487548828
380,386413.5
381,111928.38269042969
382,196307.18994140625
383,333923.4609375
384,151858.412109375
385,324404.53857421875
386,237107.431640625
387,287918.3469238281
388,321591.9323120117
389,474346.158203125
390,281440.66662597656
391,274813.9892578125
392,372881.06689453125
393,479981.7236328125
394,319202.0390625
395,238527.6181640625
396,339827.150390625
397,359167.5673828125
398,411146.64825439453
399,298641.7421875
400,372009.07067871094
401,365986.3375854492
402,184363.20703125
403,200855.71252441406
404,378761.7431640625
405,180163.92443847656
406,366748.4899291992
407,171249.4482421875
408,337312.7966308594
409,247835.8447265625
410,352742.16650390625
411,319681.64685058594
412,186352.125
413,144334.37841796875
414,483239.3125
415,418293.3046875
416,166439.21838378906
417,269367.8416442871
418,152248.7490234375
419,387383.1376953125
420,372078.15283203125
421,284593.28515625
422,294064.6511230469
423,142451.7705078125
424,276278.580078125
425,282124.8916015625
426,121827.4253540039
427,335036.5301513672
428,254018.5263671875
429,317027.4609375
430,330510.984375
431,186204.2208251953
432,264568.2145996094
433,277310.794921875
434,404531.6162109375
435,290974.072265625
436,402282.34228515625
437,164119.328125
438,320872.65625
439,209005.4921875
440,339127.4978027344
441,225166.931640625
442,166809.3330078125
443,364960.572265625
444,159003.81884765625
445,212771.8359375
446,167472.84912109375
447,370748.828125
448,316645.40234375
449,182963.18359375
450,337373.2858886719
451,376336.5927734375
452,365726.125
453,283520.5498046875
454,349156.5695800781
455,288232.76904296875
456,345880.80642700195
457,162606.81994628906
458,345345.787109375
459,192353.90234375
460,153994.4384765625
461,397532.29736328125
462,306636.29498291016
463,266988.92822265625
464,447993.1298828125
465,446351.6594238281
466,431410.1982421875
467,339927.4597167969
468,827541.5998535156
469,693138.466796875
470,281925.8564453125
471,393231.4546508789
472,348174.7448730469
473,246952.5126953125
474,258304.8828125
475,458391.24868774414
476,80423.00390625
477,499553.42041015625
478,387688.83740234375
479,243213.0263671875
480,317483.31884765625
481,352746.0919189453
482,138424.93115234375
483,369129.66796875
484,331637.25341796875
485,218838.45568847656
486,361832.810546875
487,265980.34912109375
488,202887.517578125
489,421327.52734375
490,384424.11291503906
491,320152.9482421875
492,365004.0966796875
493,330088.9255371094
494,246609.65087890625
495,393173.5478515625
496,288871.65325927734
497,392396.0224609375
498,242846.91137695312
499,473554.375
500,246579.9560546875
501,292385.5
502,489667.1691894531
503,286605.0461425781
504,436872.826171875
505,107843.0546875
506,154989.53100585938
507,431608.14990234375
508,228769.78955078125
509,753066.767578125
510,365221.6435546875
511,276194.7698364258
512,121016.177734375
513,220854.5537109375
514,350868.64556884766
515,111568.28671264648
516,234151.68994140625
517,270148.35546875
518,136123.7734375
519,175327.318359375
520,646215.9050292969
521,149885.63745117188
522,360954.5751953125
523,310618.515625
524,289553.0009765625
525,270593.40032958984
526,395514.388671875
527,531209.82421875
528,193340.7734375
529,295969.65380859375
530,383533.2312011719
531,244065.1103515625
532,279692.04650878906
533,525357.998046875
534,371982.0859375
535,189620.0771484375
536,305380.96435546875
537,316792.46484375
538,445079.71057128906
539,260641.24365234375
540,307208.0751953125
541,225801.9609375
542,159370.517578125
543,269887.8359375
544,130223.36596679688
545,119738.82421875
546,289739.73303222656
547,235522.1005859375
548,313812.6376953125
549,408816.51953125
550,222197.677734375
551,385999.1455078125
552,293773.2263183594
553,237834.29565429688
554,335450.3173828125
555,189404.0350341797
556,414586.8896484375
557,317821.89453125
558,591045.419921875
559,190075.2236328125
560,118554.091796875
561,129118.76947021484
562,436338.6579589844
563,286503.81604003906
564,283938.8391113281
565,297552.4765625
566,218863.916015625
567,289269.0516357422
568,199157.443359375
569,408326.19140625
570,286956.66357421875
571,216426.1534423828
572,447943.0339355469
573,398111.26953125
574,330975.2265625
575,327979.39453125
576,206906.7373046875
577,142607.6791381836
578,390956.66845703125
579,199625.466796875
580,242396.2265625
581,216480.15698242188
582,210662.96313476562
583,346560.6922607422
584,282729.82177734375
585,317158.7731933594
586,291052.17578125
587,151796.07788085938
588,556408.2529296875
589,174381.076171875
590,209231.22705078125
591,147757.15286254883
592,174210.36323547363
593,285787.4560546875
594,299238.0096130371
595,307303.8193359375
596,109905.03002929688
597,328522.236328125
598,413561.9150390625
599,258738.13916015625
600,310988.4583129883
601,150548.064453125
602,414644.314453125
603,256827.6000366211
604,288524.818359375
605,238548.0703125
606,302163.25390625
607,228683.15551757812
608,176968.33984375
609,118469.98559570312
610,337292.138671875
611,317238.70458984375
612,211068.7783203125
613,305606.09313964844
614,352120.38037109375
615,211960.560546875
616,148059.68359375
617,230028.203125
618,205316.923828125
619,232667.58361816406
620,301267.8427734375
621,286861.4697265625
622,332569.53125
623,353481.21826171875
624,408976.9384765625
625,319245.61328125
626,180586.25
627,301631.8395996094
628,493472.0185546875
629,247260.666015625
630,310930.1813964844
631,146653.4365234375
632,426861.982421875
633,150202.91790771484
634,144175.99853515625
635,190617.197265625
636,202237.3944091797
637,304360.009765625
638,234645.10791015625
639,706175.9516601562
640,448103.04263305664
641,373546.7958984375
642,584109.6840820312
643,148153.46435546875
644,109080.27563476562
645,287338.75048828125
646,362988.427734375
647,163029.8504333496
648,291301.4909667969
649,275328.0537109375
650,128764.46630859375
651,239096.87561035156
652,152018.4976196289
653,232690.7578125
654,359502.02404785156
655,255739.24072265625
656,662316.5397949219
657,418900.45513916016
658,165264.0771484375
659,247951.064453125
660,441322.10546875
661,170855.15405273438
662,321571.20654296875
663,374379.7302246094
664,141069.80961608887
665,261951.81396484375
666,339488.0529785156
667,691620.3271484375
668,448633.80627441406
669,362460.4910469055
670,513829.572265625
671,372376.1037597656
672,331001.0046386719
673,228102.4853515625
674,266471.1484375
675,429279.31640625
676,277005.1501464844
677,115805.9560546875
678,208842.57861328125
679,194882.28491210938
680,407390.4921875
681,446229.70458984375
682,429894.2863769531
683,332549.73373413086
684,223639.130859375
685,333243.57421875
686,247637.783203125
687,302399.44921875
688,360360.5887451172
689,268589.63653564453
690,194886.89392089844
691,190222.828125
692,378987.6602783203
693,221684.47888183594
694,192435.55078125
695,455587.5397949219
696,152054.798828125
697,391444.9405517578
698,206234.56768798828
699,253576.65924072266
700,186130.546875
701,367867.294921875
702,283742.8515625
703,296384.115234375
704,427372.3505859375
705,379184.0869140625
706,417678.35876464844
707,155830.19140625
708,340826.85272216797
709,303308.837890625
710,125505.88525390625
711,360278.8533935547
712,320517.56506347656
713,264420.0439453125
714,212098.59765625
715,231803.11462402344
716,357901.6337890625
717,252956.76879882812
718,268808.8908691406
719,363297.70068359375
720,168084.12072753906
721,319148.1435546875
722,473667.5784301758
723,203053.662109375
724,173081.23046875
725,348480.302734375
726,238501.1513671875
727,738016.9921875
728,399273.78515625
729,204513.61102294922
730,170224.05053710938
731,432915.7958984375
732,447504.9450683594
733,366379.3701171875
734,312618.611328125
735,251012.70288085938
736,158546.6689453125
737,196541.6640625
738,496518.6474609375
739,498208.1667480469
740,299630.3291015625
741,313950.6903076172
742,161860.50439453125
743,136400.6875
744,436983.5115966797
745,152395.94970703125
746,302393.701171875
747,274338.73651123047
748,278477.7512207031
749,256066.017578125
750,278075.7938232422
751,470295.8349609375
752,262688.876953125
753,227211.0566253662
754,170169.685546875
755,149527.294921875
756,147104.98046875
757,284227.6370239258
